400 26322
198 194 75
386 259 88
66 281 94
272 181 29
356 10 66
392 340 97
35 171 59
14 34 14
334 189 79
181 133 66
17 201 33
295 289 7
344 93 70
164 142 47
285 302 86
326 327 49
140 257 76
75 291 50
29 310 55
155 147 63
9 342 63
395 37 29
296 380 5
112 244 96
382 375 38
108 396 15
298 351 64
73 368 2
153 345 62
179 227 46
386 254 89
340 122 66
140 240 36
243 19 60
176 166 12
287 225 33
61 90 50
298 56 10
219 255 69
330 135 74
153 238 97
73 84 80
145 185 89
208 258 70
108 375 37
399 42 71
77 1 53
160 163 87
320 247 46
96 311 66
252 48 100
200 160 14
61 323 23
274 56 30
395 346 38
279 85 35
30 142 17
160 267 80
170 123 19
73 29 51
263 46 32
230 36 37
241 243 18
323 54 74
292 23 92
361 340 60
128 333 89
75 245 96
248 138 97
120 400 80
118 277 9
92 347 58
252 227 96
350 390 79
118 399 20
323 125 94
121 387 24
274 169 86
65 352 73
295 58 35
25 32 56
249 294 59
49 148 96
99 286 18
11 378 19
79 94 13
216 62 50
25 58 17
65 341 94
194 1 96
351 44 22
266 284 35
93 8 22
256 323 56
16 198 21
230 298 18
8 118 42
317 117 16
218 365 6
395 275 51
164 86 36
107 281 84
220 241 10
313 396 96
397 51 99
195 356 19
179 264 11
100 150 52
313 53 11
155 163 93
386 340 55
344 226 91
87 180 15
280 233 7
29 252 31
79 346 23
399 277 30
347 193 33
147 101 14
22 267 34
295 202 81
154 292 98
180 124 42
117 319 9
294 52 1
2 140 53
293 299 8
318 248 5
263 234 42
240 270 62
9 26 94
372 385 3
191 332 84
86 149 80
163 327 84
44 264 21
382 205 91
185 363 85
339 390 98
314 324 51
365 185 17
211 136 94
151 141 84
249 82 29
283 23 87
171 322 72
93 248 50
352 387 21
366 133 73
260 275 95
386 279 8
356 114 12
100 66 57
25 169 19
374 285 16
315 193 100
256 204 62
149 60 85
14 84 87
296 327 93
267 108 48
243 196 21
330 96 55
28 101 11
319 214 6
320 12 2
111 224 36
213 337 77
92 388 84
63 251 60
250 221 75
191 169 65
275 215 32
131 320 16
31 163 44
275 371 44
298 309 10
193 35 9
364 178 27
72 299 35
25 20 62
66 131 98
170 226 66
393 38 80
107 400 37
211 30 15
14 172 75
82 275 13
352 60 76
68 248 62
241 159 85
370 35 18
131 370 44
275 150 91
173 171 48
48 341 19
66 27 91
273 80 6
76 346 3
135 380 45
320 233 70
313 289 70
10 222 44
257 244 98
125 266 37
353 227 4
267 143 6
133 354 20
294 389 79
268 139 69
228 55 5
158 301 32
48 235 12
397 118 93
128 399 63
236 46 66
145 250 7
155 171 80
300 336 26
367 209 67
36 20 16
319 390 78
356 291 43
61 347 68
336 339 65
17 243 95
366 314 55
350 225 94
383 24 20
153 395 42
204 34 80
353 301 36
103 79 83
172 300 29
109 90 94
313 364 99
239 243 67
218 284 21
45 137 75
225 143 27
139 81 97
343 340 83
100 148 75
360 359 7
385 81 22
275 75 13
4 57 47
243 194 96
23 63 3
327 295 32
6 363 38
290 267 97
329 69 99
101 314 45
370 85 63
211 310 19
389 348 66
400 294 45
108 345 73
191 235 100
113 287 7
60 112 56
194 32 98
276 347 25
76 385 1
346 182 93
278 240 81
98 159 29
270 376 98
249 140 90
69 280 73
201 319 63
295 389 58
173 65 47
165 306 35
102 122 89
192 79 20
208 81 57
159 56 18
52 220 22
95 147 52
109 21 68
310 227 64
223 264 45
101 160 66
46 394 55
376 119 65
113 251 40
144 201 79
94 62 2
166 183 88
242 106 53
62 154 68
157 393 32
163 103 7
139 28 59
201 348 41
183 42 76
12 173 13
59 203 29
157 33 46
84 202 2
20 341 59
290 24 89
345 104 67
116 269 41
3 345 34
351 180 74
331 25 26
187 268 5
215 70 8
301 247 78
60 53 55
329 89 25
118 191 3
19 279 11
384 58 18
253 366 71
381 31 46
166 74 37
270 223 58
20 154 66
368 26 32
92 163 10
25 356 91
284 347 94
387 198 98
370 258 15
280 304 49
172 308 88
121 29 46
309 76 36
72 115 77
198 43 70
198 322 67
318 133 72
77 240 39
154 244 23
32 98 73
325 21 18
13 333 77
167 287 81
138 149 29
182 362 32
62 123 28
263 280 86
167 153 93
384 238 83
196 327 78
180 191 72
14 40 96
159 245 46
56 53 19
87 339 56
258 87 66
249 295 37
5 72 38
102 12 75
39 346 19
291 13 84
333 69 27
275 138 12
58 69 54
206 172 28
78 39 93
256 301 87
118 113 23
353 210 72
358 372 25
141 230 57
372 223 23
304 278 59
186 282 69
91 366 27
274 199 51
288 309 23
377 238 77
138 32 28
169 154 46
221 140 14
383 134 48
211 20 62
221 172 34
396 295 46
15 217 28
238 123 33
375 196 67
316 44 59
306 349 9
385 85 95
321 218 12
94 127 88
63 236 58
31 129 68
387 375 51
70 326 62
147 10 94
267 202 46
229 3 53
233 128 66
293 336 4
284 39 67
192 384 66
33 338 79
179 359 72
119 270 8
354 172 89
166 205 10
121 4 46
292 382 55
168 117 63
285 174 79
354 23 23
248 390 60
124 50 95
145 280 58
82 272 49
274 151 82
28 103 25
222 229 93
348 334 58
286 157 30
69 332 65
347 378 97
307 164 41
166 4 52
201 64 21
247 226 33
339 97 47
86 350 75
159 182 8
33 272 75
270 136 68
79 323 57
163 42 47
103 188 45
367 4 24
118 32 30
153 299 9
60 261 85
355 260 99
110 249 62
309 370 65
365 136 3
254 348 24
196 216 43
66 38 32
18 148 24
101 347 100
188 94 33
393 209 53
284 26 50
119 126 16
102 112 93
161 376 32
217 57 25
211 362 40
47 107 79
348 135 32
149 233 52
30 225 23
287 5 92
207 390 51
155 369 80
129 3 10
49 73 33
17 111 15
364 136 64
242 97 4
379 164 78
205 3 53
60 396 34
35 212 16
103 183 46
5 31 65
124 390 95
339 130 82
120 229 64
135 269 28
253 275 34
79 44 81
223 232 17
138 100 69
333 368 36
395 43 71
96 31 66
340 118 63
316 201 42
8 272 97
204 21 60
160 328 14
151 213 36
14 19 6
267 95 6
320 373 21
25 176 65
327 44 74
46 131 49
304 48 30
205 16 43
35 343 94
385 72 43
230 71 99
385 239 93
289 57 64
257 135 79
131 332 82
152 318 62
168 281 45
249 105 12
352 66 31
203 375 36
119 99 95
240 294 82
133 218 49
132 99 91
309 387 4
344 294 38
353 101 13
268 266 66
98 234 93
78 86 29
115 151 65
307 139 67
329 229 42
108 98 33
269 57 52
376 305 96
138 190 80
384 343 62
156 332 45
265 243 29
218 90 12
220 206 99
116 133 52
266 287 13
20 320 26
229 181 2
54 135 50
22 159 94
168 256 98
295 316 18
235 218 8
206 7 64
62 143 15
159 114 96
232 112 4
384 333 51
294 388 94
97 82 85
305 178 82
100 196 37
336 265 62
18 383 18
398 342 8
205 376 91
303 214 94
368 285 60
153 333 4
275 256 76
122 153 62
85 259 37
62 6 71
327 49 56
91 352 67
127 296 62
247 336 77
271 28 71
286 305 9
202 148 89
104 383 3
18 217 6
38 261 96
232 311 5
310 41 40
80 92 33
328 111 47
37 107 76
342 219 66
186 380 60
125 21 46
383 38 89
16 225 23
295 109 22
361 245 50
76 42 30
190 368 80
352 109 66
327 19 32
308 181 86
19 242 6
12 243 92
84 158 73
292 60 24
383 382 75
55 388 81
151 72 85
56 196 83
214 357 18
88 161 93
339 302 47
94 252 4
318 272 55
42 336 57
50 40 41
148 19 72
120 3 80
117 330 24
182 133 55
17 124 9
351 349 40
20 80 36
195 163 99
247 360 94
332 153 91
155 302 11
395 124 63
294 255 77
62 356 65
251 37 12
367 73 2
359 175 68
43 383 12
278 168 94
65 108 92
312 399 46
166 117 41
267 322 25
321 161 20
110 254 64
235 347 25
160 350 51
107 61 42
186 261 61
209 245 69
165 310 52
311 140 93
331 111 18
338 348 94
365 257 48
46 338 12
240 248 32
125 253 32
354 130 63
387 205 35
322 335 39
357 339 28
6 185 32
199 45 45
239 193 20
135 355 92
59 202 34
84 134 54
361 62 85
312 369 100
104 251 17
393 57 80
5 327 97
366 248 8
251 346 49
49 377 56
311 323 12
16 288 83
213 217 86
232 150 73
232 105 14
279 345 66
292 359 70
10 244 10
75 143 52
309 256 30
359 370 1
265 11 82
232 335 59
154 37 97
122 242 96
396 43 91
245 261 16
227 152 88
379 183 3
28 126 68
72 173 100
56 367 29
190 389 95
70 381 34
234 156 44
221 381 21
316 310 27
342 15 84
146 222 97
108 162 64
126 359 43
98 130 79
172 385 48
269 35 2
311 196 4
230 93 10
334 379 41
111 186 42
375 147 21
216 295 65
331 196 81
90 89 33
296 179 27
327 102 78
39 232 51
219 378 41
271 48 88
281 325 15
275 123 2
62 10 60
357 219 36
180 393 6
38 87 89
349 300 81
210 294 35
138 373 41
379 154 82
394 359 90
162 220 8
44 168 30
115 389 99
347 310 20
300 157 39
177 72 63
390 380 99
97 226 31
287 331 66
136 54 97
32 132 86
76 158 13
359 7 40
56 34 31
27 386 6
55 242 29
215 264 44
202 224 20
158 267 25
74 54 81
100 293 79
243 11 50
154 116 84
118 315 6
222 399 81
277 52 66
91 135 41
174 45 70
342 291 92
385 100 85
185 400 48
141 146 37
152 225 63
382 177 4
89 380 28
330 215 14
50 350 38
75 69 21
95 240 65
51 203 11
281 388 61
350 42 12
290 337 51
395 307 54
180 226 78
217 73 35
288 148 6
288 311 54
39 6 16
368 320 61
299 290 60
207 148 81
305 114 26
326 371 10
218 80 13
129 80 37
7 121 27
126 18 78
61 284 66
153 240 19
196 222 1
167 373 28
94 337 31
190 156 35
259 162 71
348 131 24
46 224 72
251 150 37
101 142 23
297 55 35
54 194 45
108 327 91
260 114 18
123 91 31
205 292 82
249 218 50
108 205 48
80 1 84
45 387 86
319 280 16
182 329 9
3 251 36
256 157 47
78 339 61
368 212 56
140 61 63
259 9 96
226 175 74
246 10 59
399 350 85
215 331 84
63 66 34
85 197 76
18 195 26
300 271 39
271 206 75
176 35 95
356 235 39
97 113 59
365 346 10
291 11 4
386 372 24
231 189 76
396 162 94
246 381 56
46 290 3
146 147 24
156 289 16
261 398 73
177 37 31
306 264 18
189 68 69
314 150 14
11 33 60
189 296 54
103 109 99
237 279 11
395 148 81
276 98 49
114 270 49
239 369 12
263 324 80
33 258 78
355 360 48
285 183 44
254 46 86
156 171 78
266 294 22
78 19 95
100 127 27
28 223 46
86 97 53
230 18 29
177 107 53
255 223 73
31 239 80
108 264 84
118 4 69
287 164 60
109 97 88
339 123 28
123 347 74
93 345 61
9 351 37
268 117 49
252 376 78
70 382 21
263 179 92
134 21 21
281 193 2
199 254 73
312 266 92
132 249 55
349 367 39
258 207 2
251 224 54
36 272 45
57 250 58
240 300 1
228 213 100
353 95 8
362 241 6
265 125 80
28 149 71
226 20 98
243 220 74
12 340 30
68 238 33
152 83 32
26 51 45
100 118 20
224 229 91
49 127 68
24 233 72
314 284 45
56 152 93
288 337 39
375 106 94
8 159 92
394 224 31
117 9 74
337 310 76
160 262 4
330 260 35
355 192 9
343 123 86
353 365 24
317 36 31
84 348 2
140 20 82
146 326 87
347 298 26
38 298 83
333 390 60
290 293 82
300 382 93
303 254 88
301 242 50
185 85 7
89 203 1
281 164 69
356 88 25
156 379 58
194 268 74
381 140 34
167 157 100
217 375 60
201 106 7
294 40 53
247 292 74
117 327 17
385 345 42
315 227 33
122 131 52
392 12 86
230 108 4
66 171 50
302 255 40
242 11 51
352 41 21
149 213 85
312 228 81
14 374 63
30 187 68
300 94 90
215 359 3
105 329 16
196 51 29
399 111 84
62 344 74
256 283 58
243 150 95
149 283 62
5 152 2
79 362 94
219 322 30
87 16 6
13 352 91
288 358 38
331 228 67
7 367 15
329 38 44
73 123 54
55 125 19
166 68 51
263 177 52
133 158 93
62 23 90
259 189 10
357 346 72
176 360 67
50 298 7
261 286 9
168 20 86
36 396 97
315 320 93
28 357 21
354 170 90
337 101 10
285 87 79
325 143 4
213 13 88
345 276 55
64 4 63
399 394 79
182 2 27
87 101 51
381 218 59
193 339 90
194 329 66
78 191 19
286 368 15
62 41 17
391 109 50
269 378 98
128 43 8
81 108 60
264 359 34
193 363 20
333 15 100
175 368 42
372 214 13
137 66 96
128 220 35
380 389 27
327 141 17
267 366 68
205 220 53
47 377 14
160 274 27
81 351 67
72 39 10
64 237 4
114 182 64
381 247 13
368 138 25
383 179 4
201 121 4
4 274 87
224 95 14
51 221 60
324 319 27
245 297 45
304 315 20
234 199 58
392 243 37
382 83 74
185 124 82
182 83 12
293 368 79
56 233 34
20 130 50
25 334 93
179 285 80
375 385 32
207 265 97
36 212 51
128 363 32
290 133 27
282 143 63
146 298 78
128 345 40
330 99 22
241 377 5
232 41 69
322 95 84
169 202 93
143 342 19
358 293 36
333 108 7
313 306 50
259 237 48
153 39 78
20 227 24
184 246 85
391 221 5
297 111 51
299 304 44
396 399 19
143 291 83
297 129 46
325 311 24
29 286 52
38 398 66
361 277 74
267 85 77
161 299 47
129 184 50
45 251 57
132 375 99
65 165 6
246 204 13
253 111 53
379 101 81
25 48 73
296 374 14
126 231 46
219 110 11
38 121 55
53 358 51
346 30 74
10 130 12
138 111 16
389 381 32
284 123 24
171 102 68
183 96 88
341 164 79
269 343 94
142 232 12
358 58 42
349 165 4
309 116 91
222 127 5
194 392 92
267 99 2
208 72 25
227 5 56
346 122 62
200 296 92
43 377 100
88 268 59
336 27 77
88 363 21
193 237 82
343 362 17
79 67 77
331 204 19
210 222 59
96 151 83
8 219 71
43 181 34
381 107 58
181 291 64
209 317 34
346 18 94
271 47 13
253 262 7
105 360 42
81 130 63
165 383 15
12 211 61
19 4 86
283 140 94
355 349 74
357 286 41
389 197 42
305 11 89
259 369 3
91 79 87
61 392 94
177 317 6
337 67 89
279 282 54
241 296 94
164 111 42
63 337 79
215 39 41
272 245 100
95 396 70
185 368 25
8 80 17
304 355 62
183 22 18
281 216 80
95 289 2
121 118 37
381 363 67
28 59 71
8 36 89
115 281 44
34 170 99
188 268 32
375 312 81
66 282 15
306 370 66
198 137 36
314 400 23
213 307 35
338 344 12
394 280 23
131 142 42
144 13 72
331 250 15
382 15 15
295 212 13
307 290 23
53 157 97
310 258 21
8 108 55
56 160 99
341 13 12
153 295 8
82 91 25
19 319 32
19 167 62
240 11 50
156 230 58
352 375 97
132 391 91
162 353 74
35 354 62
144 109 30
72 111 46
259 179 67
161 216 72
92 302 100
122 314 25
333 79 35
78 108 22
106 354 10
130 202 8
22 146 39
121 2 2
97 227 4
45 115 12
331 40 82
375 262 42
183 129 72
120 294 55
327 320 33
219 267 73
311 251 61
182 398 43
354 335 55
185 229 18
24 112 36
9 127 74
382 40 61
43 345 33
61 85 96
162 3 75
212 215 99
164 166 24
183 287 82
27 89 89
29 303 98
7 297 54
101 153 19
60 336 92
90 296 67
357 96 1
117 381 52
224 290 13
274 333 24
308 337 58
191 372 18
266 339 9
347 254 39
117 70 10
172 60 51
114 380 68
202 268 14
160 221 24
165 123 78
4 169 17
317 230 64
217 67 87
137 241 94
219 50 67
296 150 7
168 388 41
385 389 41
172 278 10
91 319 88
172 163 94
390 93 46
81 270 36
243 201 97
122 286 95
313 318 12
378 340 33
66 268 66
283 136 11
397 289 82
368 29 72
184 337 66
100 68 25
244 217 28
136 5 9
248 1 93
252 130 1
164 173 21
146 62 89
18 132 78
337 113 85
300 204 5
373 336 100
132 311 63
96 95 4
389 290 64
373 313 16
367 282 96
75 7 19
277 276 85
74 1 81
382 81 25
371 231 27
137 186 3
191 266 19
333 98 4
254 10 95
56 272 23
355 306 26
36 312 50
135 331 19
75 293 83
202 47 61
205 256 37
322 54 99
194 167 2
111 332 11
357 334 65
371 15 55
214 169 5
126 37 88
269 331 6
270 71 77
91 155 19
156 180 80
59 71 75
99 143 5
182 56 31
323 90 52
176 9 75
276 132 60
34 243 24
11 278 93
60 328 1
241 359 70
208 162 23
138 63 100
306 177 27
284 82 76
212 382 7
262 166 38
117 291 37
183 207 63
291 286 63
366 218 11
146 370 48
216 99 2
164 351 71
10 223 96
159 131 78
163 214 18
373 43 34
3 240 11
395 71 69
331 235 99
81 376 64
252 232 27
5 32 91
257 392 49
391 170 93
299 77 33
22 282 34
131 121 32
116 229 44
113 107 20
1 357 65
72 334 23
347 275 5
157 9 38
50 153 14
220 20 75
47 226 20
211 262 20
276 327 38
185 377 4
85 170 49
197 365 41
30 278 3
82 119 32
309 228 64
122 383 97
113 4 37
261 290 59
10 245 17
258 335 21
79 129 49
265 399 13
270 317 5
15 272 80
379 131 64
207 75 67
194 135 13
368 166 38
335 310 94
341 288 1
232 346 99
353 331 50
256 393 83
383 93 23
4 296 28
368 15 96
198 151 62
89 93 37
322 78 55
86 132 94
359 110 32
325 8 24
276 45 75
17 153 68
233 61 35
311 109 7
261 168 11
18 92 34
43 38 38
243 362 4
179 217 77
209 272 79
317 86 6
236 80 96
60 323 34
275 9 77
391 169 100
195 14 61
149 104 96
121 72 48
249 276 19
165 335 60
355 264 94
164 104 38
72 217 10
333 210 48
74 37 40
93 41 67
102 238 91
56 5 69
220 292 87
169 148 80
249 166 23
180 92 30
352 364 12
382 33 85
252 330 12
247 42 23
174 16 64
362 134 46
133 127 56
345 89 83
136 394 9
170 200 5
212 90 45
153 16 48
275 63 4
395 299 80
55 131 81
370 320 60
102 196 43
365 130 47
190 276 4
22 386 40
303 232 13
82 341 46
27 1 73
354 324 35
282 369 92
160 372 18
118 395 97
285 102 23
144 325 53
246 40 92
267 4 98
207 54 45
153 71 3
122 360 74
157 77 99
310 209 58
293 366 84
153 356 36
381 304 72
27 111 22
358 236 46
329 11 21
277 154 69
341 88 87
44 89 84
234 198 97
236 143 6
45 13 19
179 322 6
270 17 98
162 221 99
63 254 52
389 176 82
111 116 70
360 397 71
43 244 11
400 48 5
378 67 6
29 367 50
179 48 47
140 127 31
224 20 18
132 139 24
335 76 53
160 246 79
186 296 84
222 209 29
367 114 40
356 15 46
45 25 38
65 36 25
249 13 9
195 173 30
123 24 77
383 256 52
275 244 5
262 163 36
165 232 85
87 107 50
95 185 85
343 183 74
104 366 78
311 335 83
314 281 90
364 68 60
163 134 77
327 382 1
12 31 31
185 282 63
157 341 74
131 151 92
248 168 34
210 356 43
304 177 66
68 26 18
367 205 54
148 95 52
115 272 10
353 164 76
194 61 26
392 337 2
395 136 68
42 396 27
5 58 60
398 117 36
365 78 37
152 323 6
288 382 41
256 395 65
183 224 30
362 54 86
60 188 51
96 224 71
17 35 18
4 129 71
375 96 45
316 359 79
34 68 88
164 3 52
211 187 12
265 277 32
344 171 70
118 119 86
34 394 19
52 59 85
277 386 76
365 13 21
84 356 30
42 388 65
326 231 60
275 59 42
285 66 85
5 369 50
349 21 41
119 139 23
323 63 45
32 372 29
286 140 39
193 234 85
174 320 41
360 207 45
120 328 66
167 238 30
241 91 45
357 56 98
139 247 29
96 22 42
372 232 5
160 30 78
71 291 19
311 351 34
377 77 82
337 253 78
391 231 83
52 20 71
122 68 46
119 41 15
154 195 97
165 13 19
327 342 43
40 91 18
225 400 5
68 40 44
251 321 17
124 281 39
254 274 92
370 42 54
71 376 19
260 36 41
130 199 99
311 233 23
291 24 89
78 94 29
294 319 85
182 281 51
323 130 42
80 261 38
245 369 93
160 26 40
377 214 91
220 197 48
269 282 1
59 389 35
31 319 81
307 344 76
144 194 54
231 15 49
103 41 73
78 60 68
64 143 39
64 246 69
186 264 64
204 381 89
2 244 65
150 322 59
178 286 63
294 90 32
159 132 27
350 351 36
398 52 61
259 46 13
54 215 49
36 205 12
241 353 5
108 238 21
86 118 22
336 283 98
173 260 24
201 101 96
176 288 23
80 166 52
219 384 96
48 211 92
170 306 60
279 42 59
48 118 38
32 210 95
369 283 40
301 40 15
21 29 87
281 49 47
211 95 100
193 164 48
87 183 22
61 283 72
207 280 93
129 337 80
275 71 62
317 376 28
233 322 17
97 238 4
383 58 85
118 345 17
15 175 53
20 99 4
170 351 48
38 275 92
136 386 76
2 72 8
385 84 79
78 85 90
172 275 17
257 348 92
144 308 60
146 77 17
116 292 6
147 204 82
276 141 10
117 26 32
219 148 87
227 241 25
70 165 2
235 196 90
243 376 56
337 205 50
135 13 58
64 121 3
66 291 32
245 147 68
54 327 37
272 305 23
319 351 7
97 348 26
398 239 56
2 285 41
231 395 77
170 5 74
246 16 91
106 333 87
187 228 69
144 367 18
216 260 61
336 226 36
266 316 83
115 342 51
6 266 73
393 395 71
179 212 92
223 153 60
308 341 1
274 143 52
312 367 64
74 7 61
20 264 69
82 59 86
88 330 46
16 146 24
131 251 15
348 368 18
373 387 58
141 385 39
147 157 32
152 121 27
385 135 2
307 304 55
275 399 26
192 304 71
347 285 79
374 86 35
373 353 91
126 106 92
233 284 83
228 26 38
374 287 63
190 239 66
165 199 17
108 364 29
128 368 79
252 2 60
67 331 45
387 70 100
316 102 68
322 19 15
309 346 3
61 230 100
95 137 42
164 70 92
268 267 52
24 5 16
240 225 73
340 34 45
197 287 56
210 114 60
200 262 35
347 208 89
215 297 28
47 144 73
331 56 40
341 183 67
57 144 24
362 104 80
225 255 46
387 161 89
225 165 26
109 59 88
274 27 80
31 79 71
292 65 11
397 6 39
172 8 31
297 311 97
67 290 86
86 381 91
18 99 87
29 156 50
135 76 91
217 187 78
35 340 25
96 265 77
162 102 66
128 69 46
143 12 24
81 364 60
326 245 6
97 44 80
89 62 86
8 49 64
259 94 17
38 102 52
148 129 10
346 250 11
134 207 92
241 56 78
107 264 23
245 351 88
151 227 14
74 82 40
169 257 89
192 400 80
376 94 97
72 96 15
288 324 13
123 10 47
279 48 85
261 382 91
251 121 56
160 157 10
297 198 89
100 139 60
81 131 98
194 120 70
324 182 16
157 217 26
385 99 16
316 394 26
98 263 79
45 222 45
357 203 93
360 364 30
254 73 33
347 224 96
43 252 7
377 204 22
400 295 41
311 169 59
192 253 100
30 55 84
63 113 58
121 98 7
56 98 51
74 189 14
40 324 65
20 171 14
213 87 53
157 363 20
150 293 3
173 379 97
320 334 4
6 178 75
368 284 47
33 224 17
297 89 67
201 83 89
347 167 59
3 206 63
293 46 4
324 307 47
366 16 27
337 9 68
205 73 33
380 100 78
181 251 100
266 227 41
313 16 88
77 122 80
57 22 54
172 152 62
217 372 29
78 310 45
197 15 71
383 163 89
138 69 31
286 348 100
342 305 21
238 205 85
259 169 84
273 238 51
388 151 10
245 182 92
306 336 72
367 179 60
186 280 29
8 3 20
9 186 42
47 304 68
42 12 80
55 377 73
247 315 43
199 91 46
309 184 92
153 388 99
93 116 15
301 244 20
122 366 52
235 333 45
328 351 16
213 53 52
26 316 14
73 183 74
121 212 77
255 37 34
12 126 93
280 167 92
285 230 83
212 25 34
157 168 1
265 196 47
24 10 93
378 248 3
208 28 83
230 242 27
8 199 73
342 52 71
321 131 9
333 84 24
200 386 26
233 45 54
224 258 13
126 195 53
313 147 29
170 19 69
137 98 50
125 189 94
205 115 52
218 93 96
85 137 100
314 278 68
106 53 19
167 97 12
154 297 26
118 239 65
93 20 28
94 25 47
201 26 86
249 352 27
109 227 58
20 206 3
289 160 36
340 334 21
279 24 28
392 353 80
396 387 1
315 321 82
361 388 8
300 167 16
343 222 7
86 59 63
76 152 5
389 392 71
379 134 98
337 234 9
315 175 13
73 178 91
46 59 68
311 378 53
156 92 29
392 127 67
397 271 63
208 359 27
59 2 49
254 241 1
198 264 1
283 186 4
90 248 86
118 52 67
192 323 77
157 139 5
202 316 10
354 145 40
184 67 50
328 190 11
308 362 24
70 93 42
8 306 62
248 212 15
77 392 65
36 389 85
206 115 89
322 194 39
182 31 33
261 62 54
194 149 69
337 154 36
315 391 27
167 42 78
298 79 39
125 3 14
154 150 3
270 64 50
21 398 84
124 296 5
349 244 89
370 117 82
224 320 95
240 383 43
347 384 42
287 318 98
71 61 10
392 34 62
164 78 72
39 246 24
305 236 20
155 135 37
362 196 21
15 107 60
232 231 87
40 131 45
199 147 74
37 176 33
308 206 70
225 34 80
205 103 17
233 360 16
388 368 32
17 261 56
172 309 84
390 13 79
356 258 10
197 300 22
124 221 51
316 65 6
297 204 25
23 15 85
37 116 77
114 164 99
184 131 42
43 101 76
188 269 64
286 51 9
51 243 8
280 336 73
57 174 30
84 241 89
253 130 15
383 110 91
